loan_amnt,term,int_rate,installment,annual_inc,loan_status
22750.0, 60 months,17.1,566.63,50600.0,Charged Off
6950.0, 36 months,14.49,239.2,42000.0,Fully Paid
24000.0, 36 months,7.26,743.91,90000.0,Fully Paid
7000.0, 36 months,7.74,218.54,52000.0,Fully Paid
8000.0, 36 months,8.18,251.36,39900.0,Fully Paid
5950.0, 36 months,15.61,208.05,47932.82,Fully Paid
9450.0, 36 months,12.12,314.42,29000.0,Charged Off
9000.0, 36 months,11.99,298.89,27000.0,Fully Paid
10000.0, 36 months,7.49,311.02,102000.0,Fully Paid
7000.0, 36 months,14.33,240.37,81000.0,Fully Paid
16000.0, 36 months,11.48,527.47,58000.0,Fully Paid
12000.0, 60 months,20.5,321.28,40000.0,Fully Paid
5000.0, 36 months,14.16,171.28,29000.0,Charged Off
21000.0, 36 months,16.59,744.43,200000.0,Fully Paid
35000.0, 36 months,8.9,1111.37,151000.0,Fully Paid
4325.0, 36 months,9.99,139.54,41244.0,Fully Paid
20000.0, 60 months,13.35,458.66,106000.0,Fully Paid
5400.0, 36 months,9.16,172.13,40000.0,Fully Paid
4800.0, 36 months,11.67,158.68,52000.0,Fully Paid
9000.0, 36 months,15.1,312.43,85000.0,Fully Paid
5000.0, 36 months,9.67,160.57,46000.0,Fully Paid
8000.0, 36 months,17.27,286.3,65000.0,Fully Paid
8400.0, 36 months,13.67,285.75,40428.48,Fully Paid
6675.0, 36 months,21.49,253.17,30000.0,Fully Paid
12000.0, 36 months,10.59,390.54,50000.0,Fully Paid
10000.0, 60 months,18.25,255.3,75000.0,Fully Paid
12000.0, 36 months,10.99,392.81,84000.0,Fully Paid
8500.0, 36 months,9.17,270.98,77000.0,Fully Paid
26750.0, 60 months,17.27,668.7,103500.0,Fully Paid
7750.0, 60 months,16.4,190.12,36000.0,Fully Paid
2000.0, 36 months,14.31,68.66,40000.0,Fully Paid
6000.0, 36 months,7.9,187.75,57000.0,Fully Paid
12000.0, 36 months,7.89,375.43,60000.0,Fully Paid
16000.0, 60 months,13.33,366.76,50000.0,Charged Off
12000.0, 36 months,10.15,388.06,63000.0,Fully Paid
12800.0, 36 months,10.16,413.99,51000.0,Fully Paid
8500.0, 36 months,5.79,257.78,90000.0,Fully Paid
6000.0, 36 months,7.89,187.72,35000.0,Fully Paid
28000.0, 36 months,14.09,958.2,118600.0,Fully Paid
9450.0, 36 months,6.03,287.62,67000.0,Fully Paid
2200.0, 36 months,5.32,66.26,40000.0,Fully Paid
15975.0, 36 months,16.99,569.48,40000.0,Fully Paid
15000.0, 36 months,13.33,507.8,60000.0,Charged Off
1000.0, 36 months,16.49,35.4,39000.0,Fully Paid
35000.0, 36 months,13.67,1190.62,80000.0,Fully Paid
21000.0, 36 months,12.69,704.45,130000.0,Fully Paid
14125.0, 36 months,8.9,448.52,65000.0,Fully Paid
14000.0, 36 months,5.32,421.61,59000.0,Fully Paid
25000.0, 36 months,13.65,850.2,65000.0,Charged Off
3600.0, 36 months,8.18,113.12,47000.0,Fully Paid
24000.0, 60 months,15.31,574.88,65000.0,Charged Off
8000.0, 36 months,7.88,250.25,60000.0,Fully Paid
25000.0, 60 months,8.67,514.97,110000.0,Fully Paid
30000.0, 36 months,12.99,1010.68,180000.0,Fully Paid
3600.0, 36 months,17.27,128.84,40000.0,Fully Paid
28000.0, 36 months,14.99,970.5,85000.0,Charged Off
6500.0, 36 months,8.99,206.67,65000.0,Fully Paid
35000.0, 36 months,25.99,1409.99,271000.0,Fully Paid
8950.0, 36 months,14.65,308.73,40608.0,Fully Paid
14400.0, 60 months,9.67,303.63,140000.0,Charged Off
10000.0, 36 months,6.62,307.04,74000.0,Fully Paid
5325.0, 36 months,10.64,173.43,43000.0,Fully Paid
22125.0, 60 months,19.52,580.29,65000.0,Charged Off
18250.0, 36 months,12.12,607.21,46000.0,Fully Paid
8000.0, 60 months,8.49,164.1,53004.0,Fully Paid
24000.0, 36 months,14.33,824.12,65000.0,Fully Paid
6000.0, 36 months,5.93,182.35,72700.0,Fully Paid
2600.0, 36 months,16.99,92.69,40456.0,Fully Paid
6600.0, 36 months,7.9,206.52,120000.0,Fully Paid
11850.0, 36 months,13.35,401.28,34000.0,Charged Off
20000.0, 36 months,13.98,683.36,75000.0,Fully Paid
4575.0, 36 months,19.52,168.91,62000.0,Charged Off
16750.0, 60 months,16.2,409.11,90000.0,Fully Paid
13225.0, 36 months,15.96,464.7,76000.0,Fully Paid
20000.0, 36 months,12.29,667.06,75000.0,Fully Paid
4800.0, 36 months,17.27,171.78,81204.0,Fully Paid
8500.0, 36 months,15.1,295.08,110000.0,Fully Paid
10000.0, 60 months,17.86,253.18,25000.0,Charged Off
30000.0, 60 months,18.2,765.08,80000.0,Fully Paid
3000.0, 36 months,15.61,104.9,53000.0,Fully Paid
22000.0, 60 months,16.99,546.64,59500.0,Charged Off
17000.0, 36 months,7.9,531.94,80000.0,Fully Paid
28000.0, 36 months,12.49,936.57,225000.0,Fully Paid
10000.0, 36 months,16.99,356.48,43000.0,Fully Paid
7000.0, 36 months,13.99,239.21,63720.0,Fully Paid
16000.0, 36 months,12.99,539.03,210000.0,Fully Paid
30000.0, 60 months,12.12,669.16,105000.0,Fully Paid
25000.0, 60 months,17.56,628.87,75000.0,Fully Paid
16000.0, 60 months,23.63,456.86,140000.0,Fully Paid
20000.0, 60 months,24.5,581.18,47964.0,Fully Paid
16700.0, 36 months,19.52,616.56,64000.0,Fully Paid
7000.0, 36 months,15.8,245.41,37000.0,Fully Paid
6000.0, 36 months,12.29,200.12,27000.0,Fully Paid
28000.0, 60 months,15.61,675.12,100000.0,Fully Paid
8400.0, 36 months,13.11,283.48,73000.0,Fully Paid
16800.0, 36 months,6.62,515.83,193000.0,Fully Paid
10850.0, 60 months,17.57,272.99,185000.0,Fully Paid
4000.0, 36 months,15.61,139.86,42000.0,Fully Paid
15000.0, 36 months,8.9,476.3,40000.0,Fully Paid
7975.0, 36 months,6.03,242.73,30700.0,Fully Paid
28000.0, 60 months,17.58,704.64,140000.0,Fully Paid
25200.0, 60 months,14.49,592.79,68800.0,Charged Off
6350.0, 36 months,14.33,218.05,45000.0,Charged Off
7850.0, 36 months,12.35,262.05,38480.0,Fully Paid
10000.0, 36 months,12.99,336.9,45000.0,Fully Paid
16000.0, 36 months,10.15,517.41,105000.0,Fully Paid
35000.0, 60 months,25.57,1039.03,120000.0,Charged Off
10500.0, 60 months,17.57,264.19,52000.0,Fully Paid
11100.0, 36 months,12.49,371.29,35000.0,Fully Paid
7000.0, 36 months,5.42,211.12,50000.0,Fully Paid
21000.0, 60 months,11.53,462.17,90000.0,Fully Paid
28000.0, 36 months,14.47,963.38,650000.0,Fully Paid
3000.0, 36 months,13.49,101.8,130000.0,Fully Paid
16000.0, 36 months,19.99,594.54,176000.0,Fully Paid
35000.0, 36 months,12.79,1175.76,92000.0,Fully Paid
23800.0, 36 months,7.89,744.6,140000.0,Fully Paid
4000.0, 36 months,9.17,127.52,40000.0,Fully Paid
4500.0, 60 months,13.23,102.92,36996.0,Fully Paid
7000.0, 36 months,10.99,229.14,91000.0,Fully Paid
6400.0, 36 months,7.62,199.44,80000.0,Fully Paid
10000.0, 36 months,13.99,341.73,106500.0,Fully Paid
16000.0, 36 months,6.03,486.97,71000.0,Fully Paid
35000.0, 60 months,12.99,796.18,270000.0,Charged Off
5000.0, 36 months,12.29,166.77,40000.0,Fully Paid
8000.0, 36 months,13.11,269.98,40050.0,Fully Paid
9125.0, 36 months,10.99,298.7,21000.0,Fully Paid
4000.0, 36 months,7.9,125.17,58000.0,Fully Paid
16000.0, 60 months,17.86,405.08,178500.0,Charged Off
16000.0, 36 months,14.09,547.55,48000.0,Fully Paid
19200.0, 60 months,15.61,462.94,86000.0,Fully Paid
10000.0, 36 months,14.49,344.17,120000.0,Fully Paid
20000.0, 36 months,8.9,635.07,80000.0,Fully Paid
4000.0, 36 months,13.35,135.46,34560.0,Charged Off
7500.0, 36 months,6.03,228.27,31000.0,Fully Paid
7500.0, 36 months,8.38,236.34,75000.0,Fully Paid
20000.0, 60 months,14.65,472.14,70000.0,Charged Off
27000.0, 36 months,7.9,844.84,80000.0,Fully Paid
2500.0, 36 months,19.05,91.71,93730.0,Charged Off
20000.0, 36 months,7.62,623.23,75000.0,Fully Paid
19725.0, 60 months,18.99,511.57,42900.0,Fully Paid
35000.0, 36 months,13.98,1195.88,92500.0,Fully Paid
24175.0, 60 months,21.15,656.06,75000.0,Charged Off
20000.0, 36 months,15.31,696.35,70000.0,Fully Paid
10700.0, 36 months,12.49,357.91,75000.0,Fully Paid
8000.0, 36 months,9.17,255.04,110000.0,Fully Paid
12000.0, 36 months,12.99,404.27,42000.0,Fully Paid
7500.0, 36 months,19.47,276.71,87000.0,Charged Off
15000.0, 36 months,6.03,456.54,118000.0,Fully Paid
30000.0, 36 months,10.99,982.02,69824.0,Charged Off
12000.0, 36 months,11.99,398.52,65000.0,Fully Paid
14400.0, 36 months,17.1,514.12,45000.0,Fully Paid
19500.0, 36 months,8.9,619.19,117000.0,Fully Paid
12000.0, 36 months,13.65,408.1,73000.0,Fully Paid
21000.0, 36 months,14.65,724.38,96000.0,Fully Paid
8000.0, 36 months,11.67,264.46,165000.0,Fully Paid
1000.0, 36 months,17.14,35.73,29000.0,Fully Paid
9000.0, 36 months,14.33,309.05,49000.0,Fully Paid
10000.0, 60 months,17.76,252.64,33280.0,Fully Paid
2500.0, 36 months,17.86,90.21,93349.0,Fully Paid
13425.0, 60 months,21.67,368.27,56000.0,Charged Off
7200.0, 36 months,17.77,259.47,40000.0,Charged Off
10000.0, 36 months,8.19,314.25,75000.0,Fully Paid
12000.0, 36 months,11.67,396.69,60000.0,Charged Off
15000.0, 36 months,9.63,481.42,53004.0,Fully Paid
30000.0, 60 months,25.8,894.67,115000.0,Fully Paid
35000.0, 36 months,8.9,1111.37,97000.0,Fully Paid
4200.0, 36 months,6.49,128.71,106000.0,Fully Paid
20000.0, 36 months,7.9,625.81,90000.0,Fully Paid
10000.0, 36 months,10.15,323.38,80000.0,Fully Paid
24000.0, 36 months,13.68,816.54,200000.0,Fully Paid
26000.0, 36 months,6.24,793.81,170000.0,Fully Paid
15000.0, 36 months,21.0,565.13,60000.0,Fully Paid
15000.0, 36 months,17.27,536.81,59000.0,Fully Paid
20000.0, 36 months,7.89,625.72,72500.0,Fully Paid
1400.0, 36 months,11.86,46.41,40044.0,Fully Paid
20000.0, 60 months,19.99,529.77,56000.0,Charged Off
24475.0, 60 months,20.99,662.0,85000.0,Fully Paid
5000.0, 36 months,13.33,169.27,38000.0,Fully Paid
35000.0, 36 months,10.15,1131.82,110000.0,Fully Paid
22750.0, 36 months,8.9,722.39,52000.0,Fully Paid
35000.0, 60 months,13.33,802.29,95000.0,Fully Paid
15000.0, 36 months,10.99,491.03,75000.0,Fully Paid
9000.0, 36 months,13.98,307.52,35000.0,Fully Paid
5000.0, 36 months,17.57,179.69,30000.0,Fully Paid
15000.0, 36 months,10.99,491.01,50000.0,Fully Paid
7500.0, 36 months,6.99,231.55,75000.0,Fully Paid
30000.0, 36 months,13.67,1020.53,80000.0,Fully Paid
12000.0, 60 months,13.67,277.18,67000.0,Fully Paid
7000.0, 36 months,6.97,216.05,100000.0,Fully Paid
10000.0, 36 months,17.27,357.88,38000.0,Fully Paid
7125.0, 36 months,15.1,247.34,24000.0,Charged Off
25000.0, 36 months,16.59,886.23,70000.0,Fully Paid
7000.0, 36 months,12.49,234.15,38000.0,Fully Paid
24000.0, 36 months,14.09,821.32,150000.0,Fully Paid
14150.0, 36 months,14.99,490.45,70000.0,Fully Paid
6000.0, 36 months,11.22,197.06,46000.0,Fully Paid
8500.0, 36 months,10.64,276.84,25000.0,Fully Paid
5000.0, 60 months,25.28,147.58,75000.0,Fully Paid
16000.0, 60 months,10.99,347.8,72000.0,Fully Paid
12000.0, 60 months,19.52,314.74,72000.0,Fully Paid
12575.0, 36 months,11.99,417.61,30000.0,Fully Paid
21275.0, 60 months,18.99,551.77,80000.0,Charged Off
4750.0, 36 months,9.76,152.74,10380.0,Fully Paid
10000.0, 36 months,6.03,304.36,63500.0,Fully Paid
14000.0, 36 months,13.53,475.3,50000.0,Fully Paid
9000.0, 36 months,11.99,298.89,70000.0,Fully Paid
20000.0, 36 months,13.11,674.94,90000.0,Fully Paid
18000.0, 60 months,20.49,481.82,93000.0,Fully Paid
8800.0, 36 months,13.67,299.36,130000.0,Fully Paid
2500.0, 36 months,11.49,82.43,40000.0,Fully Paid
3000.0, 36 months,17.99,108.45,85000.0,Fully Paid
24000.0, 60 months,16.4,588.75,250000.0,Fully Paid
14125.0, 36 months,13.49,479.27,43000.0,Fully Paid
20000.0, 36 months,12.69,670.9,71000.0,Fully Paid
18150.0, 36 months,15.59,634.44,45000.0,Fully Paid
24725.0, 60 months,17.57,622.09,150000.0,Fully Paid
10000.0, 36 months,12.29,333.53,37000.0,Charged Off
5000.0, 36 months,10.99,163.67,60000.0,Fully Paid
11000.0, 36 months,12.99,370.59,50000.0,Fully Paid
20000.0, 36 months,17.57,718.75,65000.0,Fully Paid
12000.0, 36 months,9.99,387.15,55000.0,Fully Paid
20000.0, 36 months,9.64,642.02,96000.0,Charged Off
5000.0, 36 months,14.49,172.09,33000.0,Charged Off
15000.0, 60 months,16.99,372.71,60000.0,Fully Paid
11000.0, 36 months,18.99,403.17,22000.0,Fully Paid
17050.0, 60 months,19.05,442.76,79000.0,Fully Paid
15000.0, 36 months,14.47,516.1,59000.0,Charged Off
35000.0, 60 months,15.61,843.9,103000.0,Fully Paid
6000.0, 36 months,10.99,196.41,100000.0,Fully Paid
6000.0, 36 months,7.9,187.75,53000.0,Fully Paid
8000.0, 36 months,12.49,267.6,46000.0,Fully Paid
18200.0, 60 months,17.27,454.97,40800.0,Fully Paid
8400.0, 36 months,11.67,277.68,60000.0,Fully Paid
3000.0, 36 months,7.69,93.59,80000.0,Fully Paid
8625.0, 36 months,22.4,331.19,30000.0,Fully Paid
12000.0, 36 months,12.99,404.27,36000.0,Fully Paid
34475.0, 36 months,17.1,1230.85,170000.0,Fully Paid
16000.0, 60 months,8.9,331.36,160000.0,Fully Paid
10075.0, 36 months,20.49,376.95,70000.0,Fully Paid
35000.0, 60 months,23.76,1002.01,85000.0,Charged Off
24000.0, 36 months,6.03,730.46,80000.0,Fully Paid
14825.0, 36 months,18.55,540.06,70000.0,Fully Paid
8000.0, 36 months,10.16,258.74,51000.0,Fully Paid
10000.0, 36 months,12.49,334.49,50000.0,Charged Off
15000.0, 36 months,14.64,517.34,50500.0,Charged Off
28775.0, 36 months,18.92,1053.62,72000.0,Fully Paid
14000.0, 36 months,7.14,433.18,71000.0,Fully Paid
10000.0, 60 months,22.2,277.33,65000.0,Fully Paid
18000.0, 36 months,13.67,612.32,50000.0,Fully Paid
11000.0, 36 months,14.47,378.47,50000.0,Fully Paid
21000.0, 36 months,5.32,632.42,75000.0,Fully Paid
3000.0, 36 months,7.9,93.88,96000.0,Fully Paid
12000.0, 36 months,11.14,393.67,55000.0,Fully Paid
24000.0, 36 months,8.19,754.18,92000.0,Fully Paid
20000.0, 36 months,11.67,661.14,80000.0,Charged Off
12000.0, 36 months,14.33,412.06,42900.0,Fully Paid
10000.0, 36 months,11.99,332.1,35000.0,Charged Off
35000.0, 60 months,20.5,937.06,74000.0,Charged Off
21000.0, 60 months,9.17,437.67,145000.0,Fully Paid
35000.0, 36 months,17.56,1257.63,80000.0,Fully Paid
12500.0, 60 months,17.27,223.11,30000.0,Charged Off
17600.0, 60 months,21.49,481.01,67000.0,Fully Paid
20000.0, 36 months,10.15,646.76,106000.0,Fully Paid
8325.0, 36 months,13.68,283.24,24000.0,Fully Paid
10000.0, 36 months,15.61,349.65,37891.0,Fully Paid
3700.0, 36 months,13.98,126.43,140000.0,Fully Paid
12825.0, 36 months,17.57,460.9,38000.0,Fully Paid
26775.0, 36 months,13.98,914.85,61000.0,Fully Paid
19000.0, 60 months,13.98,441.9,57000.0,Charged Off
12000.0, 36 months,11.89,397.97,40000.0,Fully Paid
25000.0, 36 months,9.99,806.57,80000.0,Fully Paid
10000.0, 36 months,18.49,363.99,65000.0,Fully Paid
27500.0, 36 months,14.33,944.3,74000.0,Fully Paid
6000.0, 36 months,19.22,220.61,220000.0,Fully Paid
8000.0, 36 months,13.92,273.1,86004.0,Fully Paid
15000.0, 36 months,15.59,524.33,75000.0,Fully Paid
35000.0, 60 months,15.8,847.42,90000.0,Fully Paid
15000.0, 36 months,9.71,481.97,52000.0,Fully Paid
30000.0, 36 months,7.12,927.96,152000.0,Fully Paid
16000.0, 60 months,18.92,414.35,60000.0,Fully Paid
5000.0, 36 months,6.49,153.23,35000.0,Fully Paid
4450.0, 36 months,17.77,160.37,29000.0,Fully Paid
30000.0, 60 months,13.33,687.68,70000.0,Fully Paid
14825.0, 60 months,20.5,396.91,90000.0,Fully Paid
14400.0, 60 months,15.99,350.11,40000.0,Fully Paid
6200.0, 36 months,12.12,206.29,57000.0,Charged Off
15000.0, 36 months,15.31,522.26,32000.0,Charged Off
25000.0, 36 months,10.99,818.35,75000.0,Fully Paid
20000.0, 36 months,8.9,635.07,52000.0,Fully Paid
13200.0, 36 months,11.67,436.36,65000.0,Fully Paid
24000.0, 36 months,8.18,754.07,90000.0,Charged Off
20000.0, 60 months,13.33,458.45,105000.0,Fully Paid
21000.0, 60 months,13.99,488.53,75000.0,Charged Off
10000.0, 36 months,14.65,344.95,28000.0,Charged Off
4500.0, 36 months,13.18,152.02,40000.0,Fully Paid
6500.0, 36 months,9.75,208.98,120000.0,Fully Paid
11000.0, 36 months,12.85,369.84,50000.0,Fully Paid
4800.0, 36 months,12.12,159.71,57000.0,Fully Paid
9000.0, 36 months,20.8,338.16,100000.0,Fully Paid
4200.0, 36 months,14.09,143.73,35000.0,Fully Paid
7200.0, 36 months,7.9,225.29,40000.0,Fully Paid
6950.0, 36 months,7.89,217.44,64000.0,Fully Paid
20250.0, 60 months,25.78,603.66,140000.0,Fully Paid
25000.0, 60 months,17.57,629.01,100000.0,Fully Paid
12000.0, 36 months,10.99,392.81,45095.0,Fully Paid
1400.0, 36 months,12.12,46.59,82000.0,Fully Paid
28000.0, 36 months,7.62,872.52,120000.0,Fully Paid
11300.0, 36 months,19.52,417.19,70000.0,Fully Paid
7000.0, 36 months,9.49,224.2,85000.0,Fully Paid
35000.0, 36 months,14.99,1213.12,150000.0,Fully Paid
5800.0, 36 months,10.99,189.86,32500.0,Fully Paid
21000.0, 36 months,6.03,639.15,116464.0,Fully Paid
28000.0, 60 months,16.24,684.49,155000.0,Fully Paid
23000.0, 36 months,15.61,804.2,77590.64,Charged Off
10000.0, 36 months,13.53,339.5,55000.0,Fully Paid
12000.0, 36 months,13.35,406.36,40000.0,Fully Paid
27000.0, 60 months,14.99,642.19,86000.0,Fully Paid
26500.0, 36 months,21.7,1007.94,60000.0,Charged Off
6000.0, 36 months,10.99,196.41,73239.0,Fully Paid
3600.0, 36 months,8.9,114.32,36000.0,Fully Paid
15000.0, 60 months,24.5,435.89,130000.0,Charged Off
10000.0, 36 months,13.65,340.08,46000.0,Fully Paid
20000.0, 36 months,9.99,645.25,120000.0,Fully Paid
9000.0, 36 months,7.12,278.39,40000.0,Fully Paid
25000.0, 36 months,10.99,818.35,190000.0,Fully Paid
11000.0, 60 months,11.49,241.87,57000.0,Fully Paid
2000.0, 36 months,10.15,64.68,55000.0,Fully Paid
8000.0, 36 months,12.29,266.83,40000.0,Fully Paid
12850.0, 36 months,15.61,449.3,36000.0,Fully Paid
4000.0, 36 months,15.8,140.24,51000.0,Fully Paid
15175.0, 36 months,19.47,559.87,40000.0,Fully Paid
18000.0, 36 months,10.99,589.22,116000.0,Fully Paid
5000.0, 36 months,9.99,161.32,52000.0,Charged Off
19425.0, 36 months,10.99,635.86,43305.85,Fully Paid
2000.0, 36 months,22.7,77.11,37000.0,Fully Paid
3000.0, 36 months,15.88,105.3,24000.0,Fully Paid
3250.0, 36 months,13.18,109.79,63000.0,Fully Paid
12800.0, 36 months,6.92,394.76,76000.0,Fully Paid
23875.0, 60 months,22.99,672.92,92000.0,Fully Paid
23000.0, 36 months,12.12,765.25,120000.0,Fully Paid
1400.0, 36 months,19.05,51.36,30000.0,Fully Paid
20000.0, 36 months,12.49,668.98,52000.0,Fully Paid
15075.0, 60 months,16.2,368.2,71000.0,Fully Paid
24000.0, 60 months,13.11,547.43,90000.0,Fully Paid
3500.0, 36 months,7.9,109.52,70000.0,Fully Paid
12000.0, 36 months,15.61,419.58,107000.0,Fully Paid
21000.0, 36 months,17.27,751.54,100000.0,Fully Paid
10500.0, 36 months,10.99,343.71,38000.0,Fully Paid
15000.0, 60 months,15.61,361.67,48000.0,Charged Off
5000.0, 36 months,12.35,166.91,17500.0,Fully Paid
13250.0, 36 months,19.99,492.35,96720.0,Fully Paid
8000.0, 36 months,10.15,258.71,48200.0,Fully Paid
18000.0, 36 months,12.29,600.36,120000.0,Fully Paid
15000.0, 60 months,14.16,350.27,98000.0,Fully Paid
19850.0, 60 months,18.25,506.77,72000.0,Fully Paid
12000.0, 36 months,6.92,370.09,70000.0,Charged Off
2000.0, 60 months,24.89,58.58,37000.0,Charged Off
10000.0, 36 months,11.99,332.1,40000.0,Fully Paid
15000.0, 60 months,12.85,340.15,39000.0,Fully Paid
12000.0, 60 months,13.65,277.05,87000.0,Fully Paid
22250.0, 60 months,15.61,536.48,50000.0,Fully Paid
9000.0, 36 months,10.99,294.61,158000.0,Fully Paid
18000.0, 60 months,15.99,437.63,54600.0,Charged Off
4000.0, 36 months,9.75,128.6,61000.0,Fully Paid
20000.0, 36 months,22.2,765.88,84660.0,Fully Paid
25000.0, 60 months,12.35,560.55,72000.0,Fully Paid
5000.0, 36 months,22.35,191.86,31000.0,Fully Paid
14000.0, 36 months,13.11,472.46,80000.0,Fully Paid
20000.0, 36 months,15.61,699.3,60000.0,Charged Off
10000.0, 36 months,15.8,350.59,44000.0,Charged Off
35000.0, 60 months,13.49,805.17,100000.0,Fully Paid
12000.0, 36 months,13.48,407.09,37920.0,Fully Paid
10000.0, 36 months,13.65,340.08,62000.0,Fully Paid
8000.0, 36 months,13.99,273.39,57000.0,Fully Paid
5375.0, 36 months,14.98,186.28,13000.0,Charged Off
20800.0, 60 months,12.42,467.12,43512.0,Charged Off
1000.0, 36 months,16.55,35.43,72005.0,Fully Paid
12000.0, 36 months,11.67,396.69,86500.0,Charged Off
16000.0, 36 months,13.11,539.92,62800.0,Fully Paid
9000.0, 36 months,12.12,299.45,28000.0,Fully Paid
5000.0, 36 months,17.86,180.42,19920.0,Fully Paid
7000.0, 36 months,16.29,247.11,48000.0,Fully Paid
15000.0, 60 months,16.45,368.37,44000.0,Fully Paid
5200.0, 36 months,18.55,189.44,13000.0,Charged Off
26400.0, 60 months,19.53,692.56,75000.0,Charged Off
15000.0, 36 months,12.18,499.5,75000.0,Fully Paid
25000.0, 36 months,15.61,874.12,130000.0,Charged Off
2500.0, 36 months,18.24,90.69,12000.0,Fully Paid
10000.0, 36 months,10.15,323.38,98497.0,Fully Paid
10000.0, 36 months,9.17,318.79,40000.0,Fully Paid
15000.0, 36 months,8.39,472.75,45000.0,Fully Paid
25000.0, 36 months,15.61,874.12,127500.0,Charged Off
16000.0, 60 months,21.48,437.19,45600.0,Fully Paid
30000.0, 60 months,13.99,697.9,76000.0,Fully Paid
20000.0, 36 months,14.26,686.12,94050.0,Fully Paid
24000.0, 60 months,11.99,533.75,75000.0,Charged Off
7625.0, 36 months,17.57,274.03,35000.0,Fully Paid
9600.0, 36 months,7.26,297.57,44600.0,Charged Off
17600.0, 36 months,9.67,565.18,55000.0,Fully Paid
35000.0, 36 months,8.9,1111.37,70500.0,Fully Paid
18075.0, 60 months,27.31,555.28,72000.0,Charged Off
20000.0, 36 months,12.49,668.98,67000.0,Charged Off
10000.0, 36 months,12.99,336.9,55000.0,Charged Off
5000.0, 36 months,7.51,155.56,73200.0,Fully Paid
6475.0, 36 months,16.99,230.82,30988.8,Fully Paid
15000.0, 36 months,15.8,525.88,240000.0,Fully Paid
25000.0, 60 months,16.02,608.22,120000.0,Fully Paid
19200.0, 36 months,6.92,592.14,90000.0,Fully Paid
6000.0, 36 months,10.16,194.06,50000.0,Fully Paid
22000.0, 36 months,12.35,734.4,67000.0,Fully Paid
10000.0, 36 months,7.62,311.62,63000.0,Fully Paid
20000.0, 60 months,23.28,567.04,70000.0,Fully Paid
13850.0, 60 months,24.99,406.44,40000.0,Charged Off
16000.0, 60 months,13.67,369.57,38000.0,Fully Paid
14000.0, 36 months,10.99,458.28,56000.0,Charged Off
13900.0, 36 months,17.57,499.53,53000.0,Fully Paid
20000.0, 60 months,9.25,417.6,90000.0,Fully Paid
35000.0, 36 months,9.99,1129.19,335000.0,Charged Off
9375.0, 36 months,12.99,315.84,35000.0,Fully Paid
3200.0, 36 months,15.61,111.89,53000.0,Charged Off
5600.0, 36 months,20.31,209.01,43000.0,Fully Paid
23750.0, 36 months,11.14,779.13,95000.0,Fully Paid
